id,username,screen_name,location,url,description,followers,following,favorite_count,tweet_count,created_at,time_zone,geo_enabled,language,profile_image_url,default_profile,default_profile_image
2900266259,V,VeronicaEastLI,NY01 East End/NYC/Phili/NJ USA,,Cut your carbon footprint in half. #GoVegan #Vegan #ClimateChange #Environment #SocialJustice #Peace #AnimalRights #Quaker #PuertoRico 🇵🇷  #NY01 #IDWP,1696,1557,42125,34187,2014-12-01 07:12:40,Eastern Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/965978783735009280/NAE1LwI2_normal.jpg,False,False
830386142797320192,James Hicks🏆,jameshickstwi,"London, England",https://t.co/r5uzPUUGYO,"📍Would you like to COPY how I quickly signed up 1,046 new team members from home all online? You'll SMILE at how well it works https://t.co/Dg8ZwumN3Q 👈",17850,17716,70,68392,2017-02-11 12:00:59,,False,en-gb,http://pbs.twimg.com/profile_images/967353776658157569/swOOhYTe_normal.jpg,True,False
3164902753,Jack Lambergher,LambergherJack,"Boston, MA #TheResistance",,"Celebrate humanity helping to improve the welfare & happiness of all humans regardless, of age, gender, economics status, or ethnicity. #TheResistance",1082,1598,3915,53336,2015-04-20 05:37:53,,True,en,http://pbs.twimg.com/profile_images/592548792085258240/BYjDKT2b_normal.jpg,True,False
785346728518115328,Kim,KimTruthMatters,United States,,"RN, K9 handler search & Rescue. Believe in USA, believe in FBI & Robert Mueller. Really like Mr Avenatti’s style!  USA under duress!",3663,3705,3467,15866,2016-10-10 05:10:26,Pacific Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/871856748960784385/2w5HjW38_normal.jpg,True,False
827894583505793025,Lisette Fahrun,LisetteFahrun,"Beach city, CA",,"#StandForMyRight! 💪🌊💙❤
#Mother! #BlueWave! #Resistance!
#FBR! Tweets are my own views & thoughts #🌊💪🌊💪🌊💪🌊💪🌊💪
Honor to be followed by...
#Impeach45",6592,7091,68058,31759,2017-02-04 15:00:25,,False,en,http://pbs.twimg.com/profile_images/910181893940768768/ggGGw_D__normal.jpg,True,False
908517252433051648,🥇Warrior Network💪,TWNglobal,"Bournemouth, England",https://t.co/Fg4iWbVCzI,We help men get into the best shape of their life at any age by creating new habits for permanent change. Free cheat sheet at..https://t.co/NVIN1iT6Qz,29238,27066,18,42865,2017-09-15 02:26:07,Pacific Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/967363971186675713/-IElm03z_normal.jpg,False,False
960157079662153728,Lfoster,Lfoster1250,United States,,#impeachtrump 🌊🌊🌊#theresistance #FBR #lockhimup #donthecon 😡😤💪 #resistance #nowaynra #noAR15 #trumpsucks #lockhimup,1704,2757,787,1179,2018-02-04 14:24:21,,False,en,http://pbs.twimg.com/profile_images/960163828284706817/Nwf12ZTK_normal.jpg,True,False
953491955815653376,Dewo Dhejek060,dhejek060,,,,1794,4400,1807,1723,2018-01-17 04:59:32,,False,id,http://pbs.twimg.com/profile_images/956310412856778752/ByjPLvuW_normal.jpg,True,False
330509973,Anne-Maria Yritys,annemariayritys,Online | Globally | Earth,https://t.co/AD81bRVnas,"MBA | Discoverer | Innovator | Journalist | Writer | Researcher | Vocational Teacher | World Explorer - 
I don´t read DM´s! Inquiries through my website please.",684064,452649,21703,311799,2011-07-06 18:40:53,Eastern Time (US & Canada),False,fi,http://pbs.twimg.com/profile_images/976703586125172736/GG9Y5Qgh_normal.jpg,False,False
940281907178364928,tejana,tejana43886119,"Texas, USA",,"Texas Democrat, grandma to 2 boys. Hate kkkrump & his cult! Will BLOCK all his cult members! Proud resister💙💜💚💛✊✊🌊🌊🌊 I'M STILL WITH HER",1952,3844,8182,9303,2017-12-11 18:07:31,,False,en,http://pbs.twimg.com/profile_images/971526283581710336/BAvaHE4A_normal.jpg,True,False
821085854512939009,Indivisible IL 14,IndivisibleIL14,"McHenry, IL",https://t.co/xeST1H03mX,Concerned citizens of Illinois 14th Congressional District fighting the Trump agenda. (RTs are not endorsements or association with any particular project.),2506,3114,2298,29946,2017-01-16 20:04:57,,False,en,http://pbs.twimg.com/profile_images/976868676153602049/oigW3-rF_normal.jpg,True,False
42138102,Amazon Clitterati #Resistance,whirrll,florida,https://t.co/ke6fGpbRwp,The GOP are complicit in treason. We must fight back with everything we have. They have abdicated and overthrown the rule of law. They must GO,5786,6151,5630,150428,2009-05-24 01:37:17,Eastern Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/966160644327211008/Xlun1Eev_normal.jpg,False,False
163299688,Author Dennis Cardiff,DennisCardiff,"Ottawa, Canada",http://t.co/C8hmc8uDJQ,#author......https://t.co/CRVFmbqRXJ #blogger....https://t.co/SmFrWQX0oi #poet.........https://t.co/wFZZm4sA1S 🇨🇦 #TheResistance #ImpeachTrump🌊,100600,110635,53823,204613,2010-07-06 02:06:40,Eastern Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/970332560378048512/QWwL1n_f_normal.jpg,False,False
1314177962,SLATUKIP 🇪🇺🇬🇧 💙,SLATUKIP,"Manchester, UK",https://t.co/HMarcVgkLA,Anti-Fascist,25757,12219,49470,176235,2013-03-29 15:33:46,London,False,en,http://pbs.twimg.com/profile_images/942768449331302401/ZgGjf_F9_normal.jpg,False,False
832075769581010944,Handcuffs & Life in prison for all traitors! 🌊🌊🌊,DegreaseTony,"Anchorage, Alaska ",,"#trumpcrimefamily #resist #resistance  #StableGenius#
#NRATerroristOrganization #NRAPutin#TrumpCrimeFamily",3233,4999,28669,45942,2017-02-16 03:54:57,,False,en,http://pbs.twimg.com/profile_images/973933480290680833/rv-BxS1r_normal.jpg,True,False
132566724,The Joshua-Paul Show,joshuapaulshow,"Tucson, Arizona",https://t.co/UtLmvm9PjP,Hosted by @GypsyBroadcast | Progressive  Thinking For Thoughtful People. Find The Joshua-Paul Show Wherever You Get Your #Podcast's | Simple Living Radio 📻,118018,59250,117820,139871,2010-04-13 15:54:08,Pacific Time (US & Canada),True,en,http://pbs.twimg.com/profile_images/837463619445010432/n59bjOjv_normal.jpg,False,False
917165607359049728,Debka Icewitz,DebkaIcewitz,"Connecticut, USA",,#ENDTRAFFICKING,1318,4937,23913,33594,2017-10-08 23:11:35,,True,en,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,True
2473535811,Women Defy Hate #FBPE #WATON,WomenDefyHate,,https://t.co/ctkAVL5oDh,"Dont let their 'new' politics fool you, it's the politics of dark ages. xenophobic, homophobic, misogynist, climate change denying cult of Farage",12270,7484,113398,98654,2014-04-10 09:00:23,,True,en,http://pbs.twimg.com/profile_images/860550847939391488/jI1JIezL_normal.jpg,True,False
859780437358641153,☠ Angry Chick ☠,AenCaigh,,,"Bitte warten, bis der Kaffee erfolgreich installiert wurde! Der Körper kann dann neu gestartet werden! Photo https://t.co/OepPq4EJVM… #nonazis",830,2440,10451,17517,2017-05-03 14:43:25,Pacific Time (US & Canada),False,de,http://pbs.twimg.com/profile_images/920601372608860160/US5jbOiT_normal.jpg,False,False
868375442067214336,Blindingly obvious #FBPE,Big_Headers,"England, United Kingdom",https://t.co/oWy6UIW9Zq,#Brexit is stupidity spawned by lies. See BigHeaders dotcom - a tabloid style making #Remain arguments clearer. https://t.co/oWy6UIW9Zq #StopBrexit #FBPE,3280,4996,13701,10565,2017-05-27 07:56:53,Pacific Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/910201204151586816/8pOQuVg7_normal.jpg,False,False
32167206,Actress/Activist,Starbuck603,United States,,Feminist/Actress/Director #UniteBlue #DemForce #theResistance #impeachTrump #TrumpRussia #ProtectOurDemocracy If you TROLL ME I BLOCK YOU/NO LIST #Resist,10718,11783,42128,90736,2009-04-16 21:48:06,Eastern Time (US & Canada),True,en,http://pbs.twimg.com/profile_images/883379264233639936/wI4TyXW6_normal.jpg,False,False
3256869614,Jareth,jarethdbb,Beyond the Goblin City,,"I am Jareth, the digital business builder.",1370,5000,37,27331,2015-06-26 16:56:11,,False,en,http://pbs.twimg.com/profile_images/614484400554704896/O5W9C8Tk_normal.jpg,True,False
918103135511445504,Punam Kumari,PunamKu36763814,"Patna, India",,Er.,3779,4802,15919,5355,2017-10-11 13:16:59,,False,en,http://pbs.twimg.com/profile_images/918104126852022272/FBG0-3y5_normal.jpg,True,False
100065631,Mike Kawula 🌴🐨🌴,MikeKawula,"Tampa, FL",,"Entrepreneur, Author, Inc 500, Dad & Husband 🙏 CEO Social Media Twitter Startup 😎 Top 100 Marketing Influencer 👉 Business Growth Tips: https://t.co/cvA9sCUp9i",114196,73046,13232,118471,2009-12-28 22:36:58,Eastern Time (US & Canada),True,en,http://pbs.twimg.com/profile_images/846351831542501377/7lD5Pinb_normal.jpg,False,False
787710568429912064,Cute Jane,CuteJanne10,,,,2527,3948,5,19340,2016-10-16 17:43:29,,False,en,http://pbs.twimg.com/profile_images/787712210856534021/aAs_p2ha_normal.jpg,True,False
517392967,paul bratby,pbrat40plus, Spain and UK,https://t.co/bjjq0EFXsh,Entrepreneur - CEO & Founder @mytradingbuddy & https://t.co/ptf6JIsLlG #stocks #equities #trading #mtbnews #mtbanalysis #forex #investing #socialmedia,53540,41513,37668,234433,2012-03-07 09:04:39,,True,en,http://pbs.twimg.com/profile_images/479535320010985472/eYDwmGmv_normal.png,False,False
739194238424862720,Deb,Deb10122,"Jupiter, FL",,#NotMyPresident 🌊 Proud Democrat ❄️ I am #TheResistance Renewable energy Retired contractor who paid her workers:),3809,3852,23856,28588,2016-06-04 20:36:54,Eastern Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/840757944509640704/5CbE_h9G_normal.jpg,True,False
865171145464709123,Eds,Eds65146480,"East Sussex, UK",,"Wanting a fair, kind and just world equal opportunities exist @jeremycorbyn is a good first step. Enjoy the world #votelabour Support each other",1375,4573,12437,15049,2017-05-18 11:44:09,,False,en-gb,http://pbs.twimg.com/profile_images/866296345207898113/xyZdE_-o_normal.jpg,True,False
824835298097967106,"Resist, Persist, Coexist",haleakela19,SoCal,,"I've lived in 10 states+DC. LGBTQ Ally, #BuckeyeNation. #FBR #BlueWave #FuckCancer Blocked by #Mensch #ChiefCovfefe",3126,3516,62748,17486,2017-01-27 04:23:54,,False,en,http://pbs.twimg.com/profile_images/939211085692903424/K0OxBJoE_normal.jpg,True,False
825518870421180416,Red T Raccoon,RedTRaccoon,United States,,"All opinions are my own. We may not always agree but let's listen to & challenge each other to be better.

I am an American citizen and veteran.",95558,45836,31509,36786,2017-01-29 01:40:11,,False,en,http://pbs.twimg.com/profile_images/950197756223684609/vPVm4l8X_normal.jpg,True,False
825143318891917313,Bandit Aléatoire,BanditRandom,United States,,Those who can make you believe absurdities can make you commit atrocities. –Voltaire #TheResistance,37419,9736,17794,15128,2017-01-28 00:47:52,Pacific Time (US & Canada),True,en,http://pbs.twimg.com/profile_images/953848072299192321/VvwUD39G_normal.jpg,False,False
898533348,LiA,LibsInAmerica,United States,https://t.co/5AYKxuSTfG,,51782,45087,10744,82729,2012-10-22 22:13:25,Atlantic Time (Canada),False,en,http://pbs.twimg.com/profile_images/897615489907732480/8-oKxVbQ_normal.jpg,True,False
798296697952735233,Montreal Report,bonecho5,"Calgary, Scotland",,Stand by Me #TheResistance,13855,15099,50483,43937,2016-11-14 22:48:59,,True,en,http://pbs.twimg.com/profile_images/833099438407217156/czX88nDQ_normal.jpg,True,False
772572686430023681,"Karri Lira, D.G.",LiraKarri,"Nebraska, USA",,Trump is a historical aberration that will be corrected soon #resist,780,1196,11423,14529,2016-09-04 23:10:57,,False,en,http://pbs.twimg.com/profile_images/910171302778081282/jvaQPdTJ_normal.jpg,True,False
786419903855157249,Emma Bean,candemex74,"Baja California Sur, Mexico",,All About #TheResistance. Dog Enthusiast & Night Gardener. #resist #NeverAgain #TrumpRussia #MeToo #BoycottNRA #BlueTsunami #VoteThemAllOut #DACA #GOPTaxScam,3860,4989,9452,25285,2016-10-13 04:14:50,,True,en,http://pbs.twimg.com/profile_images/857794750287446016/0YB1OxMu_normal.jpg,True,False
3033123912,IM 🍑 45,IM_PEACH_45,Blue drop in a large red ocean,https://t.co/SqQJVTRTjW,Progressive Liberal Democrat #TheResistance #p2 #UniteBlue #ImStillWithHer #TopProg #VoteBlue #PDmfnb #NotMyPresident #MarchForOurLives,18371,19027,10507,59164,2015-02-20 18:27:33,Mountain Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/903130461873901568/VOm_GcE-_normal.jpg,False,False
2353486538,Topturn Gaming,topturngaming,,http://t.co/t9i70LY0qQ,"Online gaming for #Sportsbook⚽️⛳️🏇🎾🏏,#betting #odds #comparison site, #betting #offers #comparison site. *18+ | Gamble responsibly | https://t.co/2RyHF1JlEt*",9480,10332,5,941722,2014-02-20 16:31:33,London,True,en-gb,http://pbs.twimg.com/profile_images/451093048319934464/aLg2nVCe_normal.jpeg,True,False
971105075442614273,Daniyal  🇵🇸🇲🇽,DaniyalAAmir89,Texas to California ,https://t.co/iAH8FjIKJa,I'm wandering somewhere out there #BlackLivesMatter #NoMuslimBan #NoBanNoWallNoRaids #NoDAPL #HandsOffAlQuds,2508,694,1475,1430,2018-03-06 19:27:47,,False,en,http://pbs.twimg.com/profile_images/974374684706910208/AGMngMj6_normal.jpg,True,False
54015628,Free BLEU Ferret Army  #FBPE #NHSLove #FBFA,Ferretgrove,,,Strong and sable.  #StopBrexit,6146,6759,100709,107116,2009-07-05 21:40:37,,False,en,http://pbs.twimg.com/profile_images/960829780068364289/iSVa7M4S_normal.jpg,True,False
868375442067214336,Blindingly obvious #FBPE,Big_Headers,"England, United Kingdom",https://t.co/oWy6UIW9Zq,#Brexit is stupidity spawned by lies. See BigHeaders dotcom - a tabloid style making #Remain arguments clearer. https://t.co/oWy6UIW9Zq #StopBrexit #FBPE,3280,4996,13701,10565,2017-05-27 07:56:53,Pacific Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/910201204151586816/8pOQuVg7_normal.jpg,False,False
939207431334318081,martine,MartinePhine18,,,,15,223,286,30,2017-12-08 18:57:56,,False,fr,http://pbs.twimg.com/profile_images/939216793851310085/qIqDJTea_normal.jpg,True,False
888366809639989248,@CelticBhoy,Celt_Bhoy,"Lisbon, Portugal",,Born into Celtic not chosen 🎶Brendan Rodgers here for #teninarow 🎶🏆🏆🏆🏆 #totaleclipseofthesun #dontbuythesun #dontbuytherecord #boycottnolan,2092,4995,17449,6255,2017-07-21 11:55:27,,False,en,http://pbs.twimg.com/profile_images/972577863093407745/91Vrn1K6_normal.jpg,True,False
1314177962,SLATUKIP 🇪🇺🇬🇧 💙,SLATUKIP,"Manchester, UK",https://t.co/HMarcVgkLA,Anti-Fascist,25757,12219,49470,176235,2013-03-29 15:33:46,London,False,en,http://pbs.twimg.com/profile_images/942768449331302401/ZgGjf_F9_normal.jpg,False,False
917165607359049728,Debka Icewitz,DebkaIcewitz,"Connecticut, USA",,#ENDTRAFFICKING,1318,4937,23913,33594,2017-10-08 23:11:35,,True,en,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,True
4827741131,Justin McKenzie,mac_justin,Everywhere and nowhere baby.,,I love everyone until they give me reasons not to & being an extremist of any kind is one of those reasons. Americans will be entertained only 'till I get bored,312,103,2098,22753,2016-01-19 21:55:59,Bern,False,en,http://pbs.twimg.com/profile_images/689567470680686594/aTYqBF1Y_normal.jpg,True,False
17506774,Gail Gardner,GrowMap,"Dallas, TX, USA",http://t.co/4FyF32BjEV,Map Your Path To Grow Your Small Business https://t.co/5dyfZx1qrF Connect w/me on LinkedIn or Skype (username growmap).,116181,76847,3420,188855,2008-11-20 07:13:03,Central Time (US & Canada),True,en,http://pbs.twimg.com/profile_images/883415380957446145/Z6enGChb_normal.jpg,False,False
387181116,Marc Guberti,MarcGuberti,New York,https://t.co/nrfAb9Cge2,"Entrepreneur, Author, Blogger, Digital Marketing Expert, Breakthrough Success Podcast Host, Speaker, @HootSuite Ambassador, Runner, Dog Lover, Red Sox fan",417906,419012,12022,204364,2011-10-08 16:17:22,Eastern Time (US & Canada),True,en,http://pbs.twimg.com/profile_images/954750570182643712/r4_PYRDV_normal.jpg,False,False
44150150,stan stewart,muz4now,"Ithaca, NY",https://t.co/z0n0kHMM5j,"#improv #music I improvise, compose and perform music & poetry; advocate for #indie #art; and create #kindness https://t.co/97QbSWOc5m",223563,145553,8,195337,2009-06-02 16:27:16,Eastern Time (US & Canada),True,en,http://pbs.twimg.com/profile_images/909803370675933184/TI-ByLQw_normal.jpg,False,False
757183586789318657,Tyga,RealTyga__,*Parody Account to Inspire*,,"We all have scars, we all have stories. #1 Fan/Parody Page for Tyga. This account is not associated with Tyga. *Parody Account to Inspire*",3716,4593,6,95922,2016-07-24 12:00:09,,False,id,http://pbs.twimg.com/profile_images/757185385763975168/1iD_OOaX_normal.jpg,True,False
43987148,(((Chana הנא))),ToBeSafeNSound,"California, USA",,The Only Thing Necessary for Evil to Triumph is for Good People to Do Nothing #TrumpRussia FBR 🌊🌊🌊🌊#BlockedByChiefCovfefe #DraftEricGarcetti,25542,24886,102879,220510,2009-06-01 22:16:40,Pacific Time (US & Canada),True,en,http://pbs.twimg.com/profile_images/952687072241856512/Dpvy3_2r_normal.jpg,False,False
865171145464709123,Eds,Eds65146480,"East Sussex, UK",,"Wanting a fair, kind and just world equal opportunities exist @jeremycorbyn is a good first step. Enjoy the world #votelabour Support each other",1376,4573,12437,15049,2017-05-18 11:44:09,,False,en-gb,http://pbs.twimg.com/profile_images/866296345207898113/xyZdE_-o_normal.jpg,True,False
2799408503,Angelina Jolie,AngeIinaxJolie,[#1 Fan/Parody Account],,My Tweets are here to inspire. I am not Angelina Jolie. *Parody Account* This account is not associated with Angelina Jolie. *I do not own any content posted*,24301,22390,424,157222,2014-10-02 05:12:55,Pacific Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/859537140300083201/Ba23RAuh_normal.jpg,False,False
888074440566689797,Martha Hunt,MarthaxHuntt,[#1 Fan/Parody Account],,My Tweets are here to inspire. *Parody Account* This account is not associated with Martha Hunt. *I do not own any content posted*,3840,4294,2,86702,2017-07-20 16:33:41,Pacific Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/908716014963105795/Npxjfp4b_normal.jpg,True,False
739831825,IGGY AZALEA,IggyAzzaleaxXx,[#1 Fan/Parody Account],,My Tweets are here to inspire. I am not IGGY AZALEA. *Parody Account* This account is not associated with IGGY AZALEA. *I do not own any content posted*,67479,55168,2188,567528,2012-08-06 04:20:22,Pacific Time (US & Canada),False,id,http://pbs.twimg.com/profile_images/973963051790512128/hnzJ9BZL_normal.jpg,False,False
843086238974320640,Emma Stone,ReaIEmmaStone,[#1 Fan/Parody Account],,"My Tweets are here to inspire. Follow, Retweet & Post your favorites. NOT affiliated with Emma Stone. *I do not own any content posted*",19749,19791,284,237610,2017-03-18 13:06:37,Pacific Time (US & Canada),False,id,http://pbs.twimg.com/profile_images/891063873398226944/Qy3L-an8_normal.jpg,False,False
173413459,#MusicLov3rz #Radio,Lov3rzRadio,Worldwide,https://t.co/4dm8pl3vkA,#LOV3RZ Magazine & #MusicLov3rz Radio reaching 1 MILLION+ per month #Worldwide Founder @ArtistsUnitedWW https://t.co/OhgFq1Tkgu,353515,347507,47445,312773,2010-08-01 11:54:31,Eastern Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/969011173931864064/D_CcCSBu_normal.jpg,False,False
829594600910106624,Malcolm Flynn,MalcolmFlynn4,"Corpus Christi, TX",https://t.co/wCd4lj8G05,"🇺🇸Proud member of #TheResistance. #Impeach45. I am a moderate liberal, passionately democratic, with an occasional touch of conservatism.📢🗽",5452,5738,830,15391,2017-02-09 07:35:40,,True,en,http://pbs.twimg.com/profile_images/830477594810200064/MAPYPZPl_normal.jpg,True,False
822666495440392194,orangepussygrabber,orangepussygrab,United States,https://t.co/HS1ZffQMF2,"Progressive from a red state.
See my website for pro-resistance graphics! =)",11040,12056,43846,65174,2017-01-21 04:45:51,,False,en,http://pbs.twimg.com/profile_images/848956867510456322/ol5akMGC_normal.jpg,False,False
2831949602,Joshua,Lov3TheLov3rz,Worldwide,https://t.co/s4ExCRgET3,"#LOV3RZ Magazine & #MusicLov3rz Radio Reach 1 MILLION+ per month! Spread #LOV3 #MusicLov3rz Founder @ArtistsUnitedWW 
https://t.co/ghvnh4QzeX",72915,62176,1421,277193,2014-09-25 15:17:27,Eastern Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/829019594622922752/HJPK3RLJ_normal.jpg,False,False
279360261,Larry Simpson,collectist,United States of America ,,"Math, Medical Physics, Atheism",24552,19397,45158,66099,2011-04-09 03:34:49,Eastern Time (US & Canada),True,en,http://pbs.twimg.com/profile_images/896263689954873344/d_4P8YPf_normal.jpg,False,False
876531887686242306,AnarchyAlways,anarchy_always,United Kingdom,,"Anarchist. Anti-Fascist, Anti-Racist, Anti-Nazi, Anti-Imperialist, Anti-Capitalism. Formerly @ResisCapitalism",419,953,5980,6787,2017-06-18 20:07:42,,False,en,http://pbs.twimg.com/profile_images/876539125792468992/DrE1yVjG_normal.jpg,True,False
1952076517,Phil Glutting,PhilGlutting,"Grand Rapids, MI",http://t.co/qkhceue89V,"Owner of #SMMarketing company. Specialize in LinkedIn, Twitter Growth, Lead Generation. Growth Hacker.  #Christ Is My Foundation. #digitalmarketing",157460,159030,52611,176099,2013-10-10 15:58:45,Eastern Time (US & Canada),True,en,http://pbs.twimg.com/profile_images/561223833974104065/URHIBNDZ_normal.jpeg,False,False
3309219794,redapplepolitics,RedApplePol,New York NY 10022 ,,@DumbassTrukp @PrinceTheMusic #POTUS #Hillary #MMFlint #Resistance #Resist #AMJoy #MSNBC #CNN #MMFA #Hardball #DNC #GOP #FBI #CIA #motherjones,4103,3568,18349,29250,2015-08-08 01:57:47,Pacific Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/796362439336067072/usw8cCqa_normal.jpg,False,False
748218974937165824,ONI,oni_apt_,No Dm,https://t.co/vQ4GxkMr8B,"Quand la vérité manque, utilises un proverbe pour la trouver.",2779,3550,24757,34582,2016-06-29 18:17:59,,True,fr,http://pbs.twimg.com/profile_images/870049961542643714/w_T_rJO2_normal.jpg,True,False
775962247298297856,Jay Be,JohnBuck_3,UK and European,,"Progressive Left, Anti-Fascist, Pro-EU Remoaner🇪🇺 opposing Brexit/Tories/Trump. Proud to be part of ResistingHate . . . RTs don't=endorsement",1481,1817,9930,19508,2016-09-14 07:39:51,,False,en,http://pbs.twimg.com/profile_images/917820563695030272/frBROdHe_normal.jpg,True,False
2912533259,Sabrina Gardiner,NovaBrunswick,"London, England",http://t.co/Cpah6RgiL5,"🇬🇧 girl baked with a seasoning of 🇨🇴. Loves and married to 🇨🇦. Also passionate about 🎨, 📝, 🖥️ , 🎥, ✈️. Pro 🇪🇺, pro 🏳️‍🌈, pro ✊🏽✊🏾✊🏿, pro ♀, anti 🍊.",1361,3853,59873,74976,2014-12-09 10:53:38,Europe/London,True,en,http://pbs.twimg.com/profile_images/920742395167297536/1pcn9LjH_normal.jpg,False,False
13870942,Derek Wall,Anothergreen,"Winkfield, Berkshire, UK",https://t.co/zUxy6VU1j3,"#BreakSilenceOnAfrin Author Elinor #Ostrom's Rules4Radicals, #GE2017 candidate against Theresa May  Married to @EFBlyth #YPG #Afrin #ecosocialist #commons",34631,34294,13406,92230,2008-02-23 17:12:12,London,True,en,http://pbs.twimg.com/profile_images/968206096253968384/F_4pp4ld_normal.jpg,False,False
875068448988172288,Resisting Kek,ResistingKek,Kekistan,https://t.co/IZFTDoEZJ4,"Official ""Dead Frog Walking"" for Resisting Hate.  Follow our main account @ResistingHate",238,394,209,7010,2017-06-14 19:12:31,,False,en,http://pbs.twimg.com/profile_images/898298941187522560/DzvMsk94_normal.jpg,True,False
958590597836754944,TOOTALLNELS    NELSON,MontanaNels,"Montana and Washington, USA",,Life's been good to me. #PATRIOT #MAGA #TrumpTrain #QAnon,2673,4367,438,3771,2018-01-31 06:39:43,,False,en,http://pbs.twimg.com/profile_images/960336292134379520/S-TY7RIj_normal.jpg,True,False
950607382677151744,Clark County Antifascism,ClarkCounty161,"Clark County, WA",,"Now's the fucking time! Partisans, fighters, researchers, and artists dedicated to Antifascist Action in Clark County. Get in touch 805-764-ACAB",222,199,1392,1905,2018-01-09 05:57:16,Pacific Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/967310508930973696/gUkWWToi_normal.jpg,False,False
947788163656962048,Leftwing Revolt⚔❄,Leftwing_Revolt,,,"Cannot sit back anymore! Must stand up and fight the new wave of hatred, xenophobia, Islamophobia, and discrimination. #ResistingHate member.",237,400,1362,2180,2018-01-01 11:14:42,,False,en-gb,http://pbs.twimg.com/profile_images/961266786359365632/_jbgU9xl_normal.jpg,False,False
838584145299161088,John W. Stallings,JohnWStallings1,"Annapolis, MD. 21409",,Retired USPS letter carrier Grateful ⚡ Head Phîsh EDM good vibes anti war dood Twitter Activist NO LISTS! I use medical marijuana...Dr.'s orders!⚡Free 🇵🇸 ⚡,2688,4319,16457,19132,2017-03-06 02:56:55,,False,en,http://pbs.twimg.com/profile_images/944468820831490048/1YoGCCsc_normal.jpg,True,False
943709186528968704,Brian Michaels White Power,michaels_power,"Florida, USA",,@thebrianmichaels,90,689,35,171,2017-12-21 05:06:18,,False,en,http://pbs.twimg.com/profile_images/943718453105500160/4h--8LFZ_normal.jpg,True,False
2259161310,Agente del Kremlin 🇷🇺🤖,LOQUEDIGAELFMI,Stalingrado,,Bot ruso-venezolano,3497,4120,60542,50932,2013-12-23 16:57:00,Ljubljana,False,es,http://pbs.twimg.com/profile_images/931707857237667840/hcGTKu78_normal.jpg,False,False
453899125,なるみ,yumiim1,福井県嶺北,,国家虽不同，心却是一样。,1900,1343,42714,601068,2012-01-03 12:01:56,Pacific Time (US & Canada),True,ja,http://pbs.twimg.com/profile_images/928276938862370816/J_mI08AX_normal.jpg,True,False
933309075185598465,LolaNewEra,lolagotup,,,"I get knocked down, but I get up again 😂",504,468,10321,7465,2017-11-22 12:19:58,,True,en,http://pbs.twimg.com/profile_images/949288947208916992/RBB8O05z_normal.jpg,True,False
930663759751852032,Winnipeg Antifa,AntifaWinnipeg,Land of the Purged,,Spreading Antifa across the True North. Official page for Winnipeg Antifa. Our story and struggle against Fascism,116,226,1542,1508,2017-11-15 05:08:26,,False,en,http://pbs.twimg.com/profile_images/931421568378523648/2oaI5Kmw_normal.jpg,True,False
926620198269894656,Bitcoin Antifa,AntifaBitcoin,"Huntington Beach, CA",,We made millions mining Bitcoin in 2009 and 2010.  Now we are dedicated to Resisting Capitalism and Assaulting Trash Cans,638,267,5093,3636,2017-11-04 01:20:45,,True,en,http://pbs.twimg.com/profile_images/926647140863983616/Dh23BDr1_normal.jpg,False,False
4828484945,SOSRefugiados,sosrefugiados,España,https://t.co/WOSExfiRxE,RED DE GRUPOS SOLIDARIOS con los #refugiados .Envío de ayuda humanitaria a Grecia cuenta gestionada por @patcolon VICTORIA SOCIAL CENTRE .#Athens,12920,11907,2171,28051,2016-01-20 03:28:26,Pacific Time (US & Canada),False,es,http://pbs.twimg.com/profile_images/691040332180516864/FZOKVkOv_normal.jpg,False,False
578421655,#StopAdani,KirrinaBarry,"Earth, while it lasts..",,,2855,4686,25964,129112,2012-05-12 21:44:24,,True,en,http://pbs.twimg.com/profile_images/975097340229898240/4hRBtHlc_normal.jpg,False,False
2800257844,LooseLipsBuckFiddy #stablegenius 🌊🌊🌊,BrownietheBully,Mid Atlantic,,Comrade Puppet McBonespurs needs to be IMPEACHED TODAY! GOP needs to GO! Especially VP👹#RESISTANCE ADD ME TO A HATE BLUE LIST AND YOU WILL BE BLOCKED,2148,2243,60236,43611,2014-10-02 15:37:26,Pacific Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/912014847533035520/3DCAEH3l_normal.jpg,False,False
